2026-03-06 20:38:53 | AC | 1607
2026-03-06 20:38:53 | Cooler | 386
2026-03-06 20:38:53 | Fan | 78
2026-03-06 20:38:53 | LED | 8
2026-03-06 20:38:53 | Refrigerator | 345
2026-03-06 20:38:54 | AC | 1525
2026-03-06 20:38:54 | Cooler | 336
2026-03-06 20:38:54 | Fan | 81
2026-03-06 20:38:54 | LED | 8
2026-03-06 20:38:54 | Refrigerator | 309
2026-03-06 20:38:55 | AC | 1472
2026-03-06 20:38:55 | Cooler | 387
2026-03-06 20:38:55 | Fan | 65
2026-03-06 20:38:55 | LED | 12
2026-03-06 20:38:55 | Refrigerator | 302
2026-03-06 20:38:56 | AC | 1697
2026-03-06 20:38:56 | Cooler | 369
2026-03-06 20:38:56 | Fan | 67
2026-03-06 20:38:56 | LED | 8
2026-03-06 20:38:56 | Refrigerator | 264
2026-03-06 20:38:57 | AC | 1616
2026-03-06 20:38:57 | Cooler | 348
2026-03-06 20:38:57 | Fan | 62
2026-03-06 20:38:57 | LED | 12
2026-03-06 20:38:57 | Refrigerator | 355
2026-03-06 20:38:58 | AC | 1666
2026-03-06 20:38:58 | Cooler | 305
2026-03-06 20:38:58 | Fan | 69
2026-03-06 20:38:58 | LED | 9
2026-03-06 20:38:58 | Refrigerator | 327
2026-03-06 20:38:59 | AC | 1455
2026-03-06 20:38:59 | Cooler | 357
2026-03-06 20:38:59 | Fan | 73
2026-03-06 20:38:59 | LED | 11
2026-03-06 20:38:59 | Refrigerator | 333
2026-03-06 20:39:00 | AC | 1436
2026-03-06 20:39:00 | Cooler | 367
2026-03-06 20:39:00 | Fan | 70
2026-03-06 20:39:00 | LED | 10
2026-03-06 20:39:00 | Refrigerator | 266
2026-03-06 20:39:01 | AC | 1409
2026-03-06 20:39:01 | Cooler | 375
2026-03-06 20:39:01 | Fan | 77
2026-03-06 20:39:01 | LED | 11
2026-03-06 20:39:01 | Refrigerator | 325
2026-03-06 20:39:02 | AC | 1502
2026-03-06 20:39:02 | Cooler | 337
2026-03-06 20:39:02 | Fan | 78
2026-03-06 20:39:02 | LED | 10
2026-03-06 20:39:02 | Refrigerator | 304
2026-03-06 20:39:03 | AC | 1560
2026-03-06 20:39:03 | Cooler | 318
2026-03-06 20:39:03 | Fan | 74
2026-03-06 20:39:03 | LED | 8
2026-03-06 20:39:03 | Refrigerator | 366
2026-03-06 20:39:04 | AC | 1522
2026-03-06 20:39:04 | Cooler | 314
2026-03-06 20:39:04 | Fan | 66
2026-03-06 20:39:04 | LED | 9
2026-03-06 20:39:04 | Refrigerator | 260
2026-03-06 20:39:05 | AC | 1446
2026-03-06 20:39:05 | Cooler | 338
2026-03-06 20:39:05 | Fan | 86
2026-03-06 20:39:05 | LED | 11
2026-03-06 20:39:05 | Refrigerator | 260
2026-03-06 20:39:06 | AC | 1527
2026-03-06 20:39:06 | Cooler | 318
2026-03-06 20:39:06 | Fan | 86
2026-03-06 20:39:06 | LED | 8
2026-03-06 20:39:06 | Refrigerator | 353
2026-03-06 20:39:07 | AC | 1635
2026-03-06 20:39:07 | Cooler | 351
2026-03-06 20:39:07 | Fan | 87
2026-03-06 20:39:07 | LED | 10
2026-03-06 20:39:07 | Refrigerator | 302
2026-03-06 20:39:08 | AC | 1446
2026-03-06 20:39:08 | Cooler | 338
2026-03-06 20:39:08 | Fan | 83
2026-03-06 20:39:08 | LED | 8
2026-03-06 20:39:08 | Refrigerator | 284
2026-03-06 20:39:09 | AC | 1564
2026-03-06 20:39:09 | Cooler | 355
2026-03-06 20:39:09 | Fan | 71
2026-03-06 20:39:09 | LED | 10
2026-03-06 20:39:09 | Refrigerator | 313
2026-03-06 20:39:10 | AC | 1518
2026-03-06 20:39:10 | Cooler | 357
2026-03-06 20:39:10 | Fan | 64
2026-03-06 20:39:10 | LED | 9
2026-03-06 20:39:10 | Refrigerator | 310
2026-03-06 20:39:11 | AC | 1402
2026-03-06 20:39:11 | Cooler | 374
2026-03-06 20:39:11 | Fan | 67
2026-03-06 20:39:11 | LED | 11
2026-03-06 20:39:11 | Refrigerator | 335
2026-03-06 20:39:12 | AC | 1557
2026-03-06 20:39:12 | Cooler | 388
2026-03-06 20:39:12 | Fan | 77
2026-03-06 20:39:12 | LED | 8
2026-03-06 20:39:12 | Refrigerator | 263
2026-03-06 20:39:13 | AC | 1613
2026-03-06 20:39:13 | Cooler | 318
2026-03-06 20:39:13 | Fan | 87
2026-03-06 20:39:13 | LED | 8
2026-03-06 20:39:13 | Refrigerator | 278
2026-03-06 20:39:14 | AC | 1580
2026-03-06 20:39:14 | Cooler | 334
2026-03-06 20:39:14 | Fan | 85
2026-03-06 20:39:14 | LED | 9
2026-03-06 20:39:14 | Refrigerator | 319
2026-03-06 20:39:15 | AC | 1597
2026-03-06 20:39:15 | Cooler | 378
2026-03-06 20:39:15 | Fan | 79
2026-03-06 20:39:15 | LED | 12
2026-03-06 20:39:15 | Refrigerator | 349
2026-03-06 20:39:16 | AC | 1475
2026-03-06 20:39:16 | Cooler | 317
2026-03-06 20:39:16 | Fan | 71
2026-03-06 20:39:16 | LED | 10
2026-03-06 20:39:16 | Refrigerator | 329
2026-03-06 20:39:17 | AC | 1647
2026-03-06 20:39:17 | Cooler | 341
2026-03-06 20:39:17 | Fan | 84
2026-03-06 20:39:17 | LED | 8
2026-03-06 20:39:17 | Refrigerator | 324
2026-03-06 20:39:18 | AC | 1555
2026-03-06 20:39:18 | Cooler | 371
2026-03-06 20:39:18 | Fan | 87
2026-03-06 20:39:18 | LED | 8
2026-03-06 20:39:18 | Refrigerator | 302
2026-03-06 20:39:19 | AC | 1482
2026-03-06 20:39:19 | Cooler | 390
2026-03-06 20:39:19 | Fan | 75
2026-03-06 20:39:19 | LED | 11
2026-03-06 20:39:19 | Refrigerator | 345
2026-03-06 20:39:20 | AC | 1680
2026-03-06 20:39:20 | Cooler | 324
2026-03-06 20:39:20 | Fan | 60
2026-03-06 20:39:20 | LED | 8
2026-03-06 20:39:20 | Refrigerator | 257
2026-03-06 20:39:21 | AC | 1439
2026-03-06 20:39:21 | Cooler | 325
2026-03-06 20:39:21 | Fan | 77
2026-03-06 20:39:21 | LED | 10
2026-03-06 20:39:21 | Refrigerator | 289
2026-03-06 20:39:22 | AC | 1521
2026-03-06 20:39:22 | Cooler | 323
2026-03-06 20:39:22 | Fan | 67
2026-03-06 20:39:22 | LED | 9
2026-03-06 20:39:22 | Refrigerator | 303
2026-03-06 20:39:23 | AC | 1669
2026-03-06 20:39:23 | Cooler | 320
2026-03-06 20:39:23 | Fan | 89
2026-03-06 20:39:23 | LED | 9
2026-03-06 20:39:23 | Refrigerator | 324
2026-03-06 20:39:24 | AC | 1589
2026-03-06 20:39:24 | Cooler | 387
2026-03-06 20:39:24 | Fan | 87
2026-03-06 20:39:24 | LED | 12
2026-03-06 20:39:24 | Refrigerator | 250
2026-03-06 20:39:25 | AC | 1527
2026-03-06 20:39:25 | Cooler | 328
2026-03-06 20:39:25 | Fan | 62
2026-03-06 20:39:25 | LED | 8
2026-03-06 20:39:25 | Refrigerator | 279
2026-03-06 20:39:26 | AC | 1436
2026-03-06 20:39:26 | Cooler | 343
2026-03-06 20:39:26 | Fan | 86
2026-03-06 20:39:26 | LED | 12
2026-03-06 20:39:26 | Refrigerator | 273
2026-03-06 20:39:27 | AC | 1468
2026-03-06 20:39:27 | Cooler | 352
2026-03-06 20:39:27 | Fan | 62
2026-03-06 20:39:27 | LED | 9
2026-03-06 20:39:27 | Refrigerator | 308
2026-03-06 20:39:28 | AC | 1545
2026-03-06 20:39:28 | Cooler | 376
2026-03-06 20:39:28 | Fan | 88
2026-03-06 20:39:28 | LED | 12
2026-03-06 20:39:28 | Refrigerator | 269
2026-03-06 20:39:29 | AC | 1442
2026-03-06 20:39:29 | Cooler | 321
2026-03-06 20:39:29 | Fan | 65
2026-03-06 20:39:29 | LED | 8
2026-03-06 20:39:29 | Refrigerator | 326
2026-03-06 20:39:30 | AC | 1508
2026-03-06 20:39:30 | Cooler | 346
2026-03-06 20:39:30 | Fan | 63
2026-03-06 20:39:30 | LED | 12
2026-03-06 20:39:30 | Refrigerator | 298
2026-03-06 20:39:31 | AC | 1505
2026-03-06 20:39:31 | Cooler | 318
2026-03-06 20:39:31 | Fan | 74
2026-03-06 20:39:31 | LED | 9
2026-03-06 20:39:31 | Refrigerator | 291
2026-03-06 20:39:32 | AC | 1478
2026-03-06 20:39:32 | Cooler | 398
2026-03-06 20:39:32 | Fan | 87
2026-03-06 20:39:32 | LED | 10
2026-03-06 20:39:32 | Refrigerator | 263
2026-03-06 20:39:33 | AC | 1668
2026-03-06 20:39:33 | Cooler | 349
2026-03-06 20:39:33 | Fan | 71
2026-03-06 20:39:33 | LED | 8
2026-03-06 20:39:33 | Refrigerator | 293
2026-03-06 20:39:34 | AC | 1494
2026-03-06 20:39:34 | Cooler | 387
2026-03-06 20:39:34 | Fan | 74
2026-03-06 20:39:34 | LED | 12
2026-03-06 20:39:34 | Refrigerator | 299
2026-03-06 20:39:35 | AC | 1638
2026-03-06 20:39:35 | Cooler | 336
2026-03-06 20:39:35 | Fan | 88
2026-03-06 20:39:35 | LED | 10
2026-03-06 20:39:35 | Refrigerator | 363
2026-03-06 20:39:36 | AC | 1698
2026-03-06 20:39:36 | Cooler | 393
2026-03-06 20:39:36 | Fan | 73
2026-03-06 20:39:36 | LED | 12
2026-03-06 20:39:36 | Refrigerator | 274
2026-03-06 20:39:37 | AC | 1461
2026-03-06 20:39:37 | Cooler | 368
2026-03-06 20:39:37 | Fan | 67
2026-03-06 20:39:37 | LED | 10
2026-03-06 20:39:37 | Refrigerator | 263
2026-03-06 20:39:38 | AC | 1613
2026-03-06 20:39:38 | Cooler | 334
2026-03-06 20:39:38 | Fan | 62
2026-03-06 20:39:38 | LED | 11
2026-03-06 20:39:38 | Refrigerator | 368
2026-03-06 20:39:39 | AC | 1497
2026-03-06 20:39:39 | Cooler | 301
2026-03-06 20:39:39 | Fan | 60
2026-03-06 20:39:39 | LED | 11
2026-03-06 20:39:39 | Refrigerator | 304
2026-03-06 20:39:40 | AC | 1534
2026-03-06 20:39:40 | Cooler | 312
2026-03-06 20:39:40 | Fan | 89
2026-03-06 20:39:40 | LED | 11
2026-03-06 20:39:40 | Refrigerator | 285
2026-03-06 20:39:41 | AC | 1650
2026-03-06 20:39:41 | Cooler | 350
2026-03-06 20:39:41 | Fan | 81
2026-03-06 20:39:41 | LED | 12
2026-03-06 20:39:41 | Refrigerator | 347
2026-03-06 20:39:42 | AC | 1534
2026-03-06 20:39:42 | Cooler | 397
2026-03-06 20:39:42 | Fan | 79
2026-03-06 20:39:42 | LED | 12
2026-03-06 20:39:42 | Refrigerator | 349
2026-03-06 20:39:43 | AC | 1537
2026-03-06 20:39:43 | Cooler | 353
2026-03-06 20:39:43 | Fan | 88
2026-03-06 20:39:43 | LED | 12
2026-03-06 20:39:43 | Refrigerator | 366
2026-03-06 20:39:44 | AC | 1445
2026-03-06 20:39:44 | Cooler | 379
2026-03-06 20:39:44 | Fan | 65
2026-03-06 20:39:44 | LED | 11
2026-03-06 20:39:44 | Refrigerator | 345
2026-03-06 20:39:45 | AC | 1472
2026-03-06 20:39:45 | Cooler | 398
2026-03-06 20:39:45 | Fan | 68
2026-03-06 20:39:45 | LED | 12
2026-03-06 20:39:45 | Refrigerator | 352
2026-03-06 20:39:46 | AC | 1658
2026-03-06 20:39:46 | Cooler | 399
2026-03-06 20:39:46 | Fan | 87
2026-03-06 20:39:46 | LED | 8
2026-03-06 20:39:46 | Refrigerator | 319
2026-03-06 20:39:47 | AC | 1498
2026-03-06 20:39:47 | Cooler | 380
2026-03-06 20:39:47 | Fan | 69
2026-03-06 20:39:47 | LED | 9
2026-03-06 20:39:47 | Refrigerator | 356
2026-03-06 20:39:48 | AC | 1680
2026-03-06 20:39:48 | Cooler | 332
2026-03-06 20:39:48 | Fan | 68
2026-03-06 20:39:48 | LED | 8
2026-03-06 20:39:48 | Refrigerator | 367
2026-03-06 20:39:49 | AC | 1695
2026-03-06 20:39:49 | Cooler | 375
2026-03-06 20:39:49 | Fan | 62
2026-03-06 20:39:49 | LED | 12
2026-03-06 20:39:49 | Refrigerator | 268
2026-03-06 20:39:50 | AC | 1477
2026-03-06 20:39:50 | Cooler | 333
2026-03-06 20:39:50 | Fan | 84
2026-03-06 20:39:50 | LED | 8
2026-03-06 20:39:50 | Refrigerator | 343
2026-03-06 20:39:51 | AC | 1619
2026-03-06 20:39:51 | Cooler | 377
2026-03-06 20:39:51 | Fan | 80
2026-03-06 20:39:51 | LED | 8
2026-03-06 20:39:51 | Refrigerator | 330
2026-03-06 20:39:52 | AC | 1411
2026-03-06 20:39:52 | Cooler | 337
2026-03-06 20:39:52 | Fan | 87
2026-03-06 20:39:52 | LED | 10
2026-03-06 20:39:52 | Refrigerator | 325
2026-03-06 20:39:53 | AC | 1444
2026-03-06 20:39:53 | Cooler | 317
2026-03-06 20:39:53 | Fan | 62
2026-03-06 20:39:53 | LED | 12
2026-03-06 20:39:53 | Refrigerator | 326
2026-03-06 20:39:54 | AC | 1608
2026-03-06 20:39:54 | Cooler | 369
2026-03-06 20:39:54 | Fan | 69
2026-03-06 20:39:54 | LED | 9
2026-03-06 20:39:54 | Refrigerator | 275
2026-03-06 20:39:55 | AC | 1654
2026-03-06 20:39:55 | Cooler | 309
2026-03-06 20:39:55 | Fan | 73
2026-03-06 20:39:55 | LED | 12
2026-03-06 20:39:55 | Refrigerator | 362
2026-03-06 20:39:56 | AC | 1649
2026-03-06 20:39:56 | Cooler | 370
2026-03-06 20:39:56 | Fan | 62
2026-03-06 20:39:56 | LED | 10
2026-03-06 20:39:56 | Refrigerator | 314
2026-03-06 20:39:57 | AC | 1412
2026-03-06 20:39:57 | Cooler | 351
2026-03-06 20:39:57 | Fan | 65
2026-03-06 20:39:57 | LED | 11
2026-03-06 20:39:57 | Refrigerator | 294
2026-03-06 20:39:58 | AC | 1612
2026-03-06 20:39:58 | Cooler | 384
2026-03-06 20:39:58 | Fan | 79
2026-03-06 20:39:58 | LED | 12
2026-03-06 20:39:58 | Refrigerator | 360
2026-03-06 20:39:59 | AC | 1612
2026-03-06 20:39:59 | Cooler | 304
2026-03-06 20:39:59 | Fan | 82
2026-03-06 20:39:59 | LED | 9
2026-03-06 20:39:59 | Refrigerator | 361
2026-03-06 20:40:00 | AC | 1668
2026-03-06 20:40:00 | Cooler | 349
2026-03-06 20:40:00 | Fan | 86
2026-03-06 20:40:00 | LED | 8
2026-03-06 20:40:00 | Refrigerator | 296
2026-03-06 20:40:01 | AC | 1427
2026-03-06 20:40:01 | Cooler | 304
2026-03-06 20:40:01 | Fan | 78
2026-03-06 20:40:01 | LED | 11
2026-03-06 20:40:01 | Refrigerator | 272
2026-03-06 20:40:02 | AC | 1552
2026-03-06 20:40:02 | Cooler | 317
2026-03-06 20:40:02 | Fan | 81
2026-03-06 20:40:02 | LED | 10
2026-03-06 20:40:02 | Refrigerator | 328
2026-03-06 20:40:03 | AC | 1483
2026-03-06 20:40:03 | Cooler | 367
2026-03-06 20:40:03 | Fan | 69
2026-03-06 20:40:03 | LED | 11
2026-03-06 20:40:03 | Refrigerator | 280
2026-03-06 20:40:04 | AC | 1644
2026-03-06 20:40:04 | Cooler | 313
2026-03-06 20:40:04 | Fan | 66
2026-03-06 20:40:04 | LED | 10
2026-03-06 20:40:04 | Refrigerator | 274
2026-03-06 20:40:05 | AC | 1596
2026-03-06 20:40:05 | Cooler | 364
2026-03-06 20:40:05 | Fan | 68
2026-03-06 20:40:05 | LED | 11
2026-03-06 20:40:05 | Refrigerator | 287
2026-03-06 20:40:06 | AC | 1581
2026-03-06 20:40:06 | Cooler | 341
2026-03-06 20:40:06 | Fan | 60
2026-03-06 20:40:06 | LED | 10
2026-03-06 20:40:06 | Refrigerator | 303
2026-03-06 20:40:07 | AC | 1440
2026-03-06 20:40:07 | Cooler | 371
2026-03-06 20:40:07 | Fan | 76
2026-03-06 20:40:07 | LED | 12
2026-03-06 20:40:07 | Refrigerator | 293
2026-03-06 20:40:08 | AC | 1514
2026-03-06 20:40:08 | Cooler | 335
2026-03-06 20:40:08 | Fan | 83
2026-03-06 20:40:08 | LED | 11
2026-03-06 20:40:08 | Refrigerator | 329
2026-03-06 20:40:09 | AC | 1530
2026-03-06 20:40:09 | Cooler | 333
2026-03-06 20:40:09 | Fan | 83
2026-03-06 20:40:09 | LED | 9
2026-03-06 20:40:09 | Refrigerator | 356
2026-03-06 20:40:10 | AC | 1521
2026-03-06 20:40:10 | Cooler | 376
2026-03-06 20:40:10 | Fan | 81
2026-03-06 20:40:10 | LED | 8
2026-03-06 20:40:10 | Refrigerator | 308
2026-03-06 20:40:11 | AC | 1602
2026-03-06 20:40:11 | Cooler | 314
2026-03-06 20:40:11 | Fan | 83
2026-03-06 20:40:11 | LED | 10
2026-03-06 20:40:11 | Refrigerator | 334
2026-03-06 20:40:12 | AC | 1692
2026-03-06 20:40:12 | Cooler | 316
2026-03-06 20:40:12 | Fan | 78
2026-03-06 20:40:12 | LED | 9
2026-03-06 20:40:12 | Refrigerator | 307
2026-03-06 20:40:13 | AC | 1615
2026-03-06 20:40:13 | Cooler | 315
2026-03-06 20:40:13 | Fan | 61
2026-03-06 20:40:13 | LED | 8
2026-03-06 20:40:13 | Refrigerator | 350
2026-03-06 20:40:14 | AC | 1517
2026-03-06 20:40:14 | Cooler | 355
2026-03-06 20:40:14 | Fan | 72
2026-03-06 20:40:14 | LED | 8
2026-03-06 20:40:14 | Refrigerator | 280
2026-03-06 20:40:15 | AC | 1535
2026-03-06 20:40:15 | Cooler | 369
2026-03-06 20:40:15 | Fan | 81
2026-03-06 20:40:15 | LED | 12
2026-03-06 20:40:15 | Refrigerator | 362
2026-03-06 20:40:16 | AC | 1492
2026-03-06 20:40:16 | Cooler | 382
2026-03-06 20:40:16 | Fan | 85
2026-03-06 20:40:16 | LED | 10
2026-03-06 20:40:16 | Refrigerator | 322
2026-03-06 20:40:17 | AC | 1664
2026-03-06 20:40:17 | Cooler | 364
2026-03-06 20:40:17 | Fan | 89
2026-03-06 20:40:17 | LED | 10
2026-03-06 20:40:17 | Refrigerator | 354
2026-03-06 20:40:18 | AC | 1485
2026-03-06 20:40:18 | Cooler | 358
2026-03-06 20:40:18 | Fan | 65
2026-03-06 20:40:18 | LED | 9
2026-03-06 20:40:18 | Refrigerator | 287
2026-03-06 20:40:19 | AC | 1509
2026-03-06 20:40:19 | Cooler | 382
2026-03-06 20:40:19 | Fan | 68
2026-03-06 20:40:19 | LED | 12
2026-03-06 20:40:19 | Refrigerator | 369
2026-03-06 20:40:20 | AC | 1647
2026-03-06 20:40:20 | Cooler | 358
2026-03-06 20:40:20 | Fan | 87
2026-03-06 20:40:20 | LED | 12
2026-03-06 20:40:20 | Refrigerator | 329
2026-03-06 20:40:21 | AC | 1554
2026-03-06 20:40:21 | Cooler | 359
2026-03-06 20:40:21 | Fan | 75
2026-03-06 20:40:21 | LED | 12
2026-03-06 20:40:21 | Refrigerator | 295
2026-03-06 20:40:22 | AC | 1470
2026-03-06 20:40:22 | Cooler | 309
2026-03-06 20:40:22 | Fan | 79
2026-03-06 20:40:22 | LED | 9
2026-03-06 20:40:22 | Refrigerator | 366
2026-03-06 20:40:23 | AC | 1519
2026-03-06 20:40:23 | Cooler | 344
2026-03-06 20:40:23 | Fan | 79
2026-03-06 20:40:23 | LED | 8
2026-03-06 20:40:23 | Refrigerator | 278
2026-03-06 20:40:24 | AC | 1577
2026-03-06 20:40:24 | Cooler | 346
2026-03-06 20:40:24 | Fan | 70
